H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=7.898860,b=7.898860,c=7.898860,alpha=90.000000,beta=90.000000,gamma=90.000000
-1.0,-1.0,1.0,24,234.98739555282555,0.2538097991725386,19.4640937016102,1753.3737335314963,0.02753607302684407,0.0043229991768152926
0.0,2.0,2.0,12,605.687064927976,0.7760348384414968,32.053619540477484,3992.461286445722,0.04964921411383126,0.0030557824838592456
-1.0,-3.0,-1.0,24,1064.7579537232227,0.775515912369405,37.77888701214538,6372.65708028369,0.052733792959675375,0.004717156317261861
2.0,-2.0,2.0,24,63.46605721252452,0.6727465724891933,39.53669453617016,411.4971244457083,0.04610877759978463,0.005037418849525651
0.0,4.0,0.0,6,62.60224930392925,0.8765943000614118,45.963454687326774,82.30182608735231,2.2453131463432365,0.0017104081266527571
3.0,-1.0,3.0,24,73.35296907299677,0.9201238453132538,50.36089596218029,395.48745142658976,0.06390306624892364,0.0015541903151459519
-2.0,2.0,4.0,48,208.43788321636322,0.9009275362240866,57.13933796084986,1032.705209837039,0.07137000388594476,0.0017817007983774748
3.0,-3.0,-3.0,24,190.28119573077117,0.8645515431326221,60.95818807041117,1013.8055214599117,0.06937734030674768,0.0015756807780477097
4.0,0.0,4.0,12,147.23372660591633,0.9444710496555956,67.0335217790495,600.3698603822838,0.09054803398512115,0.0008552521423861847
5.0,3.0,1.0,48,198.79779707858555,0.925099047040702,70.54429979287015,176.5433200798701,2.205525363955784,0.0015683005221222657
0.0,6.0,2.0,24,45.21158829699394,0.7259521518095476,76.2584516981623,329.216022205687,0.04806030825111359,0.001953510907110101
5.0,-3.0,3.0,48,61.97431187537145,0.8780053694840696,79.5956832052668,260.59753513282226,0.09747530392860883,0.001323558375163073
-2.0,6.0,2.0,48,36.20597009156966,0.8213068439469815,80.70580992612379,116.84679059056543,0.149669664762488,0.002318358466322736
4.0,4.0,4.0,8,100.21545373760136,0.9973375417621737,85.09537331025497,63.96513212075325,0.5152525443970937,0.0023002684232242927
-1.0,7.0,1.0,48,4.664434063499501,0.043049112393379343,88.36684879478861,72.19715019906694,0.25528430295490145,0.0006125967232143709
