No.,H,K,L,Mult,2theta/,Ints/
1,-1,1,0,24,36.96357109713626,3.170579182825574
2,0,2,0,6,53.27107034476505,0.25574272764293515
3,1,-2,-1,48,66.60898061635116,1.0263330597500009
4,0,2,2,12,78.6965131355966,0.15535095350699168
5,3,1,0,24,90.27907696445584,0.20559653572190587
6,2,-2,2,24,101.88443106292868,0.15683785225712193
7,-2,1,-3,48,114.02241015712195,0.29360703561516843
