No.,x_simu,y_simu
1,10.0,0.09031157439631184
2,10.01,0.09047935633935658
3,10.02,0.09064764586245352
4,10.03,0.09081644507437787
5,10.04,0.09098575609498256
6,10.049999999999999,0.09115558105526898
7,10.059999999999999,0.0913259220974573
8,10.069999999999999,0.09149678137505772
9,10.079999999999998,0.09166816105294244
10,10.089999999999998,0.0918400633074177
11,10.099999999999998,0.09201249032629677
12,10.109999999999998,0.09218544430897342
13,10.119999999999997,0.0923589274664956
14,10.129999999999997,0.09253294202164003
15,10.139999999999997,0.09270749020898732
16,10.149999999999997,0.09288257427499745
17,10.159999999999997,0.09305819647808582
18,10.169999999999996,0.09323435908870038
19,10.179999999999996,0.09341106438939853
20,10.189999999999996,0.09358831467492514
21,10.199999999999996,0.0937661122522911
22,10.209999999999996,0.09394445944085225
23,10.219999999999995,0.09412335857238922
24,10.229999999999995,0.09430281199118758
25,10.239999999999995,0.0944828220541186
26,10.249999999999995,0.09466339113072096
27,10.259999999999994,0.09484452160328266
28,10.269999999999994,0.09502621586692388
29,10.279999999999994,0.09520847632968024
30,10.289999999999994,0.09539130541258686
31,10.299999999999994,0.0955747055497628
32,10.309999999999993,0.09575867918849658
33,10.319999999999993,0.09594322878933181
34,10.329999999999993,0.09612835682615405
35,10.339999999999993,0.09631406578627781
36,10.349999999999993,0.09650035817053468
37,10.359999999999992,0.09668723649336154
38,10.369999999999992,0.09687470328289018
39,10.379999999999992,0.09706276108103702
40,10.389999999999992,0.09725141244359396
41,10.399999999999991,0.09744065994031915
42,10.409999999999991,0.09763050615502983
43,10.419999999999991,0.09782095368569454
44,10.42999999999999,0.09801200514452639
45,10.43999999999999,0.09820366315807773
46,10.44999999999999,0.0983959303673349
47,10.45999999999999,0.09858880942781365
48,10.46999999999999,0.09878230300965561
49,10.47999999999999,0.09897641379772572
50,10.48999999999999,0.09917114449170941
51,10.49999999999999,0.09936649780621212
52,10.50999999999999,0.099562476470858
53,10.519999999999989,0.09975908323039044
54,10.529999999999989,0.0999563208447728
55,10.539999999999988,0.10015419208929044
56,10.549999999999988,0.10035269975465318
57,10.559999999999988,0.10055184664709844
58,10.569999999999988,0.1007516355884955
59,10.579999999999988,0.10095206941645084
60,10.589999999999987,0.10115315098441319
61,10.599999999999987,0.10135488316178101
62,10.609999999999987,0.10155726883400927
63,10.619999999999987,0.10176031090271821
64,10.629999999999987,0.10196401228580218
65,10.639999999999986,0.10216837591754008
66,10.649999999999986,0.10237340474870577
67,10.659999999999986,0.10257910174668021
68,10.669999999999986,0.10278546989556418
69,10.679999999999986,0.1029925121962915
70,10.689999999999985,0.10320023166674377
71,10.699999999999985,0.10340863134186566
72,10.709999999999985,0.10361771427378112
73,10.719999999999985,0.10382748353191087
74,10.729999999999984,0.10403794220309016
75,10.739999999999984,0.10424909339168832
76,10.749999999999984,0.10446094021972843
77,10.759999999999984,0.10467348582700839
78,10.769999999999984,0.10488673337122315
79,10.779999999999983,0.10510068602808757
80,10.789999999999983,0.10531534699146011
81,10.799999999999983,0.10553071947346816
82,10.809999999999983,0.10574680670463373
83,10.819999999999983,0.10596361193400052
84,10.829999999999982,0.106181138429262
85,10.839999999999982,0.1063993894768902
86,10.849999999999982,0.10661836838226606
87,10.859999999999982,0.10683807846981039
88,10.869999999999981,0.10705852308311598
89,10.879999999999981,0.10727970558508114
90,10.889999999999981,0.10750162935804383
91,10.89999999999998,0.10772429780391707
92,10.90999999999998,0.1079477143443258
93,10.91999999999998,0.10817188242074403
94,10.92999999999998,0.10839680549463404
95,10.93999999999998,0.10862248704758619
96,10.94999999999998,0.10884893058145992
97,10.95999999999998,0.10907613961852594
98,10.96999999999998,0.10930411770160965
99,10.979999999999979,0.10953286839423589
100,10.989999999999979,0.10976239528077436
101,10.999999999999979,0.10999270196658677
102,11.009999999999978,0.11022379207817508
103,11.019999999999978,0.11045566926333061
104,11.029999999999978,0.11068833719128493
105,11.039999999999978,0.11092179955286158
106,11.049999999999978,0.11115606006062935
107,11.059999999999977,0.1113911224490564
108,11.069999999999977,0.11162699047466612
109,11.079999999999977,0.11186366791619419
110,11.089999999999977,0.11210115857474667
111,11.099999999999977,0.11233946627395971
112,11.109999999999976,0.11257859486016049
113,11.119999999999976,0.11281854820252912
114,11.129999999999976,0.1130593301932631
115,11.139999999999976,0.11330094474774144
116,11.149999999999975,0.11354339580469147
117,11.159999999999975,0.1137866873263567
118,11.169999999999975,0.11403082329866564
119,11.179999999999975,0.11427580773140288
120,11.189999999999975,0.11452164465838069
121,11.199999999999974,0.11476833813761286
122,11.209999999999974,0.11501589225148941
123,11.219999999999974,0.11526431110695315
124,11.229999999999974,0.11551359883567788
125,11.239999999999974,0.11576375959424721
126,11.249999999999973,0.11601479756433604
127,11.259999999999973,0.11626671695289306
128,11.269999999999973,0.11651952199232431
129,11.279999999999973,0.11677321694067949
130,11.289999999999973,0.11702780608183867
131,11.299999999999972,0.11728329372570113
132,11.309999999999972,0.11753968420837638
133,11.319999999999972,0.11779698189237497
134,11.329999999999972,0.11805519116680367
135,11.339999999999971,0.11831431644755966
136,11.349999999999971,0.11857436217752808
137,11.359999999999971,0.1188353328267809
138,11.36999999999997,0.11909723289277677
139,11.37999999999997,0.11936006690056392
140,11.38999999999997,0.11962383940298328
141,11.39999999999997,0.119888554980875
142,11.40999999999997,0.12015421824328523
143,11.41999999999997,0.12042083382767554
144,11.42999999999997,0.12068840640013447
145,11.43999999999997,0.12095694065558939
146,11.449999999999969,0.12122644131802265
147,11.459999999999969,0.12149691314068664
