H,K,L,Distance,2theta/TOF,Mult
-1,-1,1,3.6527,24.368350986110578,24
0,2,2,2.2368,40.32123933964115,12
-1,-3,-1,1.9075,47.67599995846947,24
0,4,0,1.5816,58.34366396336539,6
3,-1,3,1.4514,64.16720574282917,24
-2,2,4,1.2914,73.30561277545446,48
3,-3,-3,1.2175,78.57309703419351,24
4,0,4,1.1184,87.15041965253347,12
5,3,1,1.0694,92.25605508105522,48
0,6,2,1.0003,100.83156449326611,24
5,-3,3,0.9648,106.07827958436678,48
4,4,4,0.9131,115.19160894101846,8
-1,7,1,0.8859,120.96635636031984,48
