H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=2.864500,b=2.864500,c=14.161000,alpha=90.000000,beta=90.000000,gamma=120.000000
0.0,0.0,3.0,2,38114.286995875926,0.550921281251218,18.758783410141554,229320.7987610657,0.04800790375711665,0.005744125159319492
0.0,0.0,-4.0,2,893.2994513058676,0.9999999999998559,24.785882491275647,172.01635828217803,1.6530174776199114,0.0005
0.0,0.0,5.0,2,857.3695896343596,0.9993218175211995,31.210375572405887,176.90195798783301,1.5423406601269554,9.046752413742198
0.0,1.0,0.0,6,87.94018963962982,0.9671050197651909,36.66015038086984,1262.2820364749964,0.022360679774997897,0.0005
1.0,0.0,-1.0,12,17971.11326242001,0.38136926515801123,36.703174445349944,85952.63705032496,0.06697239129062918,0.00690403333610803
0.0,0.0,6.0,2,1892.257172264574,0.5194638948849967,38.047953293316965,9840.894324725741,0.060435662840204206,0.006050156691404345
-1.0,0.0,2.0,12,5188.916953975751,0.32194945790360563,38.365802158538486,26225.21178629678,0.05509948200279019,0.007171760581722962
0.0,-1.0,3.0,12,205.1371201205481,0.999997094696682,40.62746937738682,92.51493899288157,0.7058041316249561,0.14380606081531602
0.0,-1.0,4.0,12,32106.65903679024,0.5059783976707233,44.48854407476233,141992.56819765887,0.0678222158516888,0.009262509147797115
0.0,0.0,7.0,2,4212.7843727725585,0.9097079744678754,44.615047913063414,30749.908495233656,0.04209844246537932,0.007327354478031191
0.0,1.0,5.0,12,5351.115997608073,0.36952995030209634,48.69260452558556,20475.577158083033,0.09364513246268324,0.009575638895954358
