20.0, 0.9246541979208776
20.01, 0.9255914841542509
20.02, 0.9265303589575039
20.03, 0.927470826168749
20.04, 0.9284128896382104
20.05, 0.92935655322827
20.06, 0.930301820813515
20.07, 0.9312486962807873
20.08, 0.9321971835292298
20.09, 0.9331472864703378
20.1, 0.9340990090280056
20.11, 0.9350523551385754
20.12, 0.9360073287508892
20.13, 0.9369639338263345
20.14, 0.9379221743388972
20.15, 0.9388820542752104
20.16, 0.9398435776346046
20.17, 0.9408067484291572
20.18, 0.9417715706837453
20.19, 0.9427380484360954
20.2, 0.9437061857368341
20.21, 0.9446759866495424
20.22, 0.9456474552508024
20.23, 0.9466205956302544
20.24, 0.9475954118906454
20.25, 0.9485719081478848
20.26, 0.9495500885310945
20.27, 0.9505299571826612
20.28, 0.9515115182582947
20.29, 0.9524947759270751
20.3, 0.9534797343715115
20.31, 0.9544663977875919
20.32, 0.9554547703848424
20.33, 0.9564448563863763
20.34, 0.9574366600289541
20.35, 0.9584301855630347
20.36, 0.9594254372528324
20.37, 0.9604224193763736
20.38, 0.9614211362255511
20.39, 0.9624215921061805
20.4, 0.9634237913380572
20.41, 0.9644277382550145
20.42, 0.965433437204977
20.43, 0.9664408925500221
20.44, 0.9674501086664353
20.45, 0.9684610899447683
20.46, 0.969473840789898
20.47, 0.970488365621085
20.48, 0.9715046688720316
20.49, 0.9725227549909407
20.5, 0.9735426284405768
20.51, 0.9745642936983251
20.52, 0.9755877552562492
20.53, 0.976613017621157
20.54, 0.9776400853146531
20.55, 0.9786689628732097
20.56, 0.9796996548482169
20.57, 0.9807321658060552
20.58, 0.9817665003281475
20.59, 0.9828026630110296
20.6, 0.9838406584664061
20.61, 0.984880491321217
20.62, 0.9859221662177005
20.63, 0.9869656878134557
20.64, 0.9880110607815056
20.65, 0.9890582898103626
20.66, 0.9901073796040933
20.67, 0.9911583348823817
20.68, 0.9922111603805941
20.69, 0.9932658608498478
20.7, 0.9943224410570727
20.71, 0.9953809057850805
20.72, 0.9964412598326289
20.73, 0.9975035080144907
20.74, 0.998567655161519
20.75, 0.9996337061207153
20.76, 1.0007016657552987
20.77, 1.0017715389447708
20.78, 1.0028433305849884
20.79, 1.0039170455882296
20.8, 1.0049926888832648
20.81, 1.0060702654154228
20.82, 1.0071497801466671
20.83, 1.0082312380556597
20.84, 1.009314644137837
20.85, 1.010400003405477
20.86, 1.0114873208877728
20.87, 1.0125766016309057
20.88, 1.013667850698114
20.89, 1.0147610731697674
20.9, 1.015856274143443
20.91, 1.0169534587339941
20.92, 1.0180526320736245
20.93, 1.0191537993119653
20.94, 1.0202569656161486
20.95, 1.0213621361708818
20.96, 1.022469316178522
20.97, 1.0235785108591553
20.98, 1.0246897254506686
20.99, 1.0258029652088303
21.0, 1.0269182354073612
21.01, 1.0280355413380227
21.02, 1.0291548883106811
21.03, 1.030276281653398
21.04, 1.0313997267124997
21.05, 1.0325252288526643
21.06, 1.0336527934569926
21.07, 1.0347824259270992
21.08, 1.0359141316831788
21.09, 1.0370479161640993
21.1, 1.0381837848274786
21.11, 1.0393217431497643
21.12, 1.0404617966263185
21.13, 1.0416039507714998
21.14, 1.0427482111187458
21.15, 1.0438945832206565
21.16, 1.045043072649081
21.17, 1.0461936849951967
21.18, 1.0473464258696006
21.19, 1.048501300902387
21.2, 1.049658315743241
21.21, 1.0508174760615223
21.22, 1.051978787546347
21.23, 1.053142255906683
21.24, 1.054307886871432
21.25, 1.0554756861895187
21.26, 1.0566456596299834
21.27, 1.0578178129820637
21.28, 1.0589921520552925
21.29, 1.060168682679585
21.3, 1.0613474107053245
21.31, 1.0625283420034606
21.32, 1.0637114824656013
21.33, 1.0648968380040966
21.34, 1.0660844145521424
21.35, 1.067274218063866
21.36, 1.0684662545144192
21.37, 1.0696605299000836
21.38, 1.070857050238351
21.39, 1.072055821568029
21.4, 1.0732568499493327
21.41, 1.0744601414639834
21.42, 1.075665702215301
21.43, 1.0768735383283101
21.44, 1.078083655949829
21.45, 1.079296061248575
21.46, 1.0805107604152602
21.47, 1.0817277596626946
21.48, 1.0829470652258808
21.49, 1.084168683362123
21.5, 1.0853926203511226
21.51, 1.0866188824950804
21.52, 1.0878474761188057
21.53, 1.0890784075698112
21.54, 1.090311683218423
21.55, 1.0915473094578845
21.56, 1.0927852927044557
21.57, 1.0940256393975312
21.58, 1.095268355999731
21.59, 1.0965134489970243
21.6, 1.097760924898822
21.61, 1.0990107902380946
21.62, 1.1002630515714784
21.63, 1.1015177154793845
21.64, 1.10277478856611
21.65, 1.104034277459948
21.66, 1.1052961888133015
21.67, 1.1065605293027927
21.68, 1.1078273056293753
21.69, 1.1090965245184552
21.7, 1.1103681927199913
21.71, 1.111642317008627
21.72, 1.1129189041837915
21.73, 1.1141979610698256
21.74, 1.1154794945160937
21.75, 1.1167635113971028
21.76, 1.1180500186126212
21.77, 1.119339023087798
21.78, 1.120630531773282
21.79, 1.1219245516453433
21.8, 1.1232210897059942
21.81, 1.1245201529831113
21.82, 1.1258217485305566
21.83, 1.127125883428305
21.84, 1.128432564782566
21.85, 1.1297417997259065
21.86, 1.131053595417382
21.87, 1.1323679590426596
21.88, 1.1336848978141458
21.89, 1.135004418971115
21.9, 1.1363265297798388
21.91, 1.1376512375337167
21.92, 1.138978549553403
21.93, 1.140308473186942
21.94, 1.1416410158098989
21.95, 1.1429761848254933
21.96, 1.1443139876647317
21.97, 1.1456544317865425
21.98, 1.1469975246779138
21.99, 1.1483432738540256
22.0, 1.1496916868583924
22.01, 1.151042771262996
22.02, 1.1523965346684286
