H,K,L,Distance,2theta/TOF,Mult
0,1,0,4.4968,19.742813845705626,4
0,0,1,3.1049,28.75285931964997,2
2,0,1,1.821,50.092512494829236,8
0,3,0,1.4989,61.904540092230405,4
-1,0,2,1.4674,63.38558108975829,8
